case_id,dream_id,date,dream_text,state_of_mind,notes
C0158,D0001,15/04/2022,"I dreamed that I was in a discussion of DSSI students with UCM professor Our group discussed together with Ms. Christiane , everyone had a lot things to ask her. But I didn't know what to ask, I was scared inside because I couldn't speak English, I hugged my notebook and watched from far, feeling very wanting to ask but not knowing how to say it. Then Ms. Chritiane looked at me , beckoned me to come near her , her eyes were very gentle. I approached her and whispered word by word , I asked her the meaning of ""what does it mean to meet spiritual teacher in a dream?"" and she replied back to me in Vietnamese with very gentle eyes. During class , my computer has a problem, can't access windows , the screen shows a white part above , and a black part below . Then Mr. Anthony helped me fix it.",Happy,From PDF: MY COMPUTER.
C0159,D0001,10/05/2024,"I dreamt that I already had a family, but my husband was having an affair with another girl (who was quite aggressive) . I knew about it and chose to end the marriage . One day, while queuing to buy food, I ran into my husband's mistress. She acted superior to me, looked down on me, and believed I deserved to be abandoned by my husband She competed with me to buy the food I had ordered , but in the end, I was the one who got it. I brought the food I purchased back to my husband's parents because it was their favorite dish. I instructed my husband's parents to eat it while it was still hot. Afterwards, my husband returned home, and I purposely asked permission to leave before he even reached the gate . He thought I was leaving to avoid him, afraid he would interrogate me. And indeed, I didn't want to see him; I hurried on purpose. I noticed he also hastily put down his belongings and walked towards me. Initially, I thought he was chasing after me to talk to me, but no, he just passed by me without noticing . I stopped, tears streaming down my face from feeling pitied , I yet still loving him. He passed by me for a bit, then stopped to pick some leaves. I sensed that he still loved me and felt remorseful towards me. Afterwards, I decided to leave a farewell letter for my father-in-law and silently left the house . I began to change myself, no longer relying on others, becoming stronger and more decisive. I took control and chose my own path in life. My husband cried when he no longer saw me, and I cried too when I chose to leave. I felt the love from both sides still deep but unspoken. Even though it all happened in a dream, I cried real tears and felt real heartache in the dream.",I'm very sad,From PDF: Breaking up while still in love.
C0160,D0001,25/05/2024,"I saw myself driving through water, the road I was on was flooded due to the rain, the water reached the level of my bike's wheels, but it kept running. Just as the bike was about to stall, I woke up.",worried,From PDF: Driving through flooded areas.
C0161,D0001,31/05/2024,"My friend (his name is Truong) had a piano performance at the grand hall , and he invited me to watch. The three of us went together : Mr. Truong, his roommate is Mr.Lux , and me. Although Mr.Truong was performing that day, he had a shoulder injury and wasn't in great shape. Lux came along to assist him with some tasks as needed. Anh Trường needed to attach some auxiliary equipment to his shoulder and adjust his outfit, and Lux helped him with these tasks. After assisting, Lux left. I stayed to watch the performance. However, it seemed that Mr.Truong was in pain and needed help. Since Lux was nowhere to be found, I went up to help him. I took care of him like a close friend, handling everything smoothly and feeling quite comfortable, not embarrassed at all, even helping him change his shirt. Trường seemed a bit embarrassed with me, but since there was no one else to assist him, he accepted my help. Afterwards, he called for Lux to find him and also expressed his embarrassment about my assistance. I overheard their conversation, which made me quite sad, so I left. Then I woke up.","At first, I felt happy and joyful, but then I felt a bit sad.",From PDF: Supporting a friend.
C0162,D0001,08/06/2024,"When I arrived at school , I saw my classmates gathering in the schoolyard in front of the gate . I went over to them and learned that the school was arranging for a bus to take us to another campus , so I waited there with them. However, after waiting for a long time without seeing the school bus, I decided to book a Grab to get there . Just as I made the booking, the bus arrived, so I canceled the booking and joined my friends on the bus to the other campus. When it was time to go home, I took a Grab ride. We got lost Sometimes, , and the driver stopped to ask an old lady for directions. She kindly gave us directions and added a warning: if we encountered a certain tree along the way, I shouldn't eat its fruits. She explained that during the rainy season, these trees grow lush and green, but they contain harmful substances that are not good for our health.",I felt a bit impatient and slightly annoyed.,From PDF: Wait for the bus school.
C0162,D0002,08/06/2024,"I would like to ask you: When children switch emotions too quickly while playing, how should I understand this to help them? Previously, I told about the 4-year- old boy with autism. Today, while playing with him, I noticed that he changes his emotions in an instant. He would be playing happily and then suddenly start crying a lot, and then quickly shift to laughing happily again. This repeated several times over the two hours I spent playing with him. These emotional shifts happened very quickly, in just a few seconds, and everything seemed normal without any negative factors affecting him. Please help me understand this situation better so I can provide more support for my nephew.",I felt a bit impatient and slightly annoyed.,From PDF: Wait for the bus school.
C0163,D0001,15/06/2024,"I dreamt that I saw two of my friends(one male and one female) playing badminton. I couldn't identify who they were in real life. While playing, suddenly the girl's hair caught on fire, but she didn't notice. The male friend playing with her saw it and was very surprised, but he didn't take any action to inform her or try to put out the fire to save her. Seeing this, I shouted and ran in to put out the fire on her head. She was very panicked. The male friend still stood there until the fire was completely extinguished. I found his attitude strange and was quite angry. I don't understand how he could just stand there and watch like that.",I feel quite angry,From PDF: Playing badminton.
C0164,D0001,31/08/2024,"I dreamt that I was taking my two real-life nieces and nephews (a 1-year-old boy and a 3-year- old girl ) home. Earlier, I had waited for their mother to come along, but then I decided to take the two kids home by myself. The 3-year-old girl was sitting in the back of the motorcycle, and the 1-year-old boy was being carried in front by me – (one hand holding the boy and the other steering the motorcycle). I was riding very slowly because I was afraid that falling would hurt the children. When we reached the bridge, the slope was a bit steep, and since the motorcycle was moving too slowly, it toppled over as we went uphill. I tried to hold and protect the boy and used my body to cushion the girl. Fortunately, both kids were still safe. However, they were a bit scared but did not cry. I took the kids into my arms and apologized, saying, 'I'm sorry for being careless and hurting you, for scaring you, thank you for trying to ride with your aunt, and I commend you for being very strong by not crying at this moment'. Surprisingly, usually in such situations my niece would cry a lot, but today she didn't cry. I noticed she had a scratch on one of her legs from hitting the roadside rocks. When my niece heard me speaking, tears welled up in her eyes, but she didn't cry out loud. Instead, she smiled with a determined look, ready to continue the journey with her aunt until we reached home. The baby boy, who hasn't learned to talk yet, also had a small scratch on his leg but didn’t cry either. Because I felt so heartbroken seeing them hurt, I got off the motorcycle and walked it the rest of the way home. The little girl stayed seated on the motorcycle, and I carried the baby boy in front as we walked the motorcycle all the way home.",Angel: 5 Mahasiah,From PDF: Playing badminton.
C0165,D0001,06/09/2024,"I dreamed that I was part of a social work team organizing a community program . I was assigned to the food support team to help provide meals for people . However, when I returned to my team, I somehow disappeared (I couldn’t figure out where I had gone in the dream). After a while, I suddenly remembered and rushed back. At that point, I was riding a motorbike, carrying a box of food to bring meals back to everyone . When I arrived, for some reason, I climbed straight onto the balcony on the second floor of the house and got stuck on a step, so I couldn’t move forward. I was holding onto the bike and calling for help because if I let go, I would fall to the ground and possibly die. I struggled to hold on and kept calling for assistance, but then I managed to climb over the step and safely entered the house. Then I woke up in a panic, thinking back to the situation in the dream and feeling extremely scared.",I felt utterly panicked and terrified,From PDF: Riding a vehicle up to the floor of a house.
C0166,D0001,21/09/2024,"I dreamt that my leg had small, sharp pimples (like water blisters) , but they kept increasing in number and growing larger . Then someone someone pierced it to break it , and after that, hair started growing in that spot The hair was brown . I was so scared that I went to the hospital to get it checked . I waited to ask the doctor, and I met Dr. Vi (the doctor who treated my father in the end-of-life palliative care unit). This doctor was rather haughty and not as kind or attentive as other doctors . The doctor told me, 'There’s no cure for your condition, but it doesn't seem to affect your physical health, just your appearance. So just wear pants and don't let people see it.'. I was very disappointed when I heard that. Then, by chance, I passed by a street, and I stopped by a clothing store. Somehow, the shopkeeper also knew about my condition and asked me to show him the spot with the pimples. After looking, he said the same thing as the doctor— that there was no cure for it. And then I woke up.",the feeling of fear and despair,From PDF: A pimple on the leg.
C0167,D0001,27/09/2024,"I was in my house with my cousin (this is also the actual room where the two of us are staying), and I saw three children, one girl and two boys , standing in front of my house, eagerly wanting me to either buy something for them or give them something to help them overcome their difficulties . Among them, the boy stood calmly looking at me , while the little girl had something hanging in front of her (like displaying something for sale or wanting me to buy it) . This little girl was in a hurry, eagerly wanting to step into my house . As for me, I showed a refusal to help the children .because I believed they were pretending to seek sympathy, so I walked over and closed the door , almost as if shooing them away. Meanwhile, the children were still standing and looking at me through the window.",I feel a little uncomfortable,From PDF: Please help.
C0168,D0001,04/10/2024,"I was traveling with my group of friends to a place different from where I live. When I got there, I had severe back pain, so intense that I couldn't stand up straight. Then I felt some instability in my body, and I told my friends to take me home early because I felt like I might be having a mild stroke, so I needed to go home for safety.",upset and uncomfortable,From PDF: Aback pain episode.
C0169,D0001,22/04/2022,I saw my father and mother each following a cow that was not working but walking forward in a field and they quarreled very violently.,Feeling bad,From PDF: My Parent.
C0170,D0001,11/10/2024,"I dreamt of my father in my old house – (My father passed away two years ago). When I entered the house, I saw the mess from an unfinished drinking session , and I immediately thought that it was the remnants of my father's gathering . I felt annoyed and mumbled about it. Then I stepped to the back of the house and saw him standing with his back turned towards me. He didn't look like he had just been drinking; his face was radiant, even more glowing than when he was alive.At that moment, I suddenly remembered that he had passed away and immediately thought that perhaps he had come back to visit. Afterward, he went inside the house, and my younger sister gave him 200,000 VND , which made his face light up even more. My mood also became much lighter.","At first, I felt a bit uncomfortable, but then I became cheerful again, and even somewhat happy.",From PDF: My father.
C0171,D0001,18/10/2024,"my group of university friends .went on a trip to a place by the seaside When we arrived, my friend (she is a woman) and I went for a walk and took some pictures . At first, she took photos in the garden area where we were staying, but then I suggested she turn towards the sea for better pictures. Next, she climbed onto some rocks along the shore to take more photos. Then I saw a group of children appear, a lot of children , on the same rocks where she was sitting These children pulled her by the hand to follow them, and somehow, she fell into the sea (in the dream, she didn’t know how to swim) . The children watched her fall. I called for help, and her husband and one of our friends jumped into the sea to save her, but they couldn’t find her. A while later, I saw our friend standing in the sea, but the water was only waist-deep. The sea then transformed into a wide lake , and the water dried up, leaving a dried field . But we still couldn’t find her. Her husband came back with a sad face, announcing that she had died . We were all worried about how to break the news to her parents and her child. Her husband told us to stay calm while he figured out how to inform his family. Outside, the children found her lying in a hole on the field, and she was dead. They showed me, but I didn’t dare to run out and look, so I just informed our group of friends. And then I woke up.","indifferent, with a slight sense of fear",From PDF: Accident at sea.
C0172,D0001,21/10/2024,"One day, when I was picking up my car from the parking lot to go home, a security guard there looked at me for a moment and then asked: Guard: Do you have a family? Me: No, I don’t, sir. Guard: I’ll give you a piece of advice. If you meet someone who is bald , make sure to marry that person. I was very surprised by his words. I’m not close to this security guard, and we don’t know each other in real life. Me: Why is that, sir? Guard: Because that person will love the family very much and take care of them. Listen to me; if you meet someone like that, you must marry them.",joy and happiness,From PDF: The guidance.
C0172,D0002,21/10/2024,"In the dream, Mr.T was ill and had to be hospitalized, so I went to the hospital to visit and take care of him . I brought him food and visited frequently to care for and worry about him. He also accepted my care , which made me feel very happy in the dream.",joy and happiness,From PDF: The guidance.
C0172,D0003,21/10/2024,"I dreamt that A.T. and I were hanging out together. In the dream, I saw that we went out together three times , and in all three instances, we were happy, relaxed, and conversing with each other without any hesitation, awkwardness, or distance between us.",joy and happiness,From PDF: The guidance.
C0173,D0001,08/11/2024,"My father's funeral. When we reached the burial site, I saw that people were lowering my father's coffin into a body of water that completely submerged it. I felt distressed, but they explained that they couldn’t find a dry place.",I feel uncomfortable.,From PDF: A coffin submerged in water.
C0174,D0001,11/11/2024,"Angelic blessing hello dear Prof. Sophie Rubi’s parents asked me to take him to school. Today, Rubi had a class at a different branch of UTS, located in District 2 . I drove Rubi and one of his friends to the school . As we approached the school area, although I could see the school from a distance , I couldn’t find the entrance. I used Google Maps to navigate but still struggled for quite some time. I felt very anxious, worrying that Rubi might be late, but fortunately, we had left early, so there was still time to find the way. Eventually, I saw the school right in front of us, but I still couldn’t identify the main entrance. We realized we were standing on the other side of the river from the school, so I decided to walk along the riverbank to find the route. After many attempts, we finally arrived at the school. When we got there, two teachers, a man and a woman , came out to greet us. The main instructor was the female teacher She asked which student I was accompanying, and I pointed to Rubi, explaining that today was his first day at this branch. I also introduced his friend, who was already familiar with the school. The teacher seemed displeased and reminded me that for a first day, it was necessary to bring all required documents and complete registration procedures before attending class. This made me wonder why Rubi’s parents had transferred him to this school when the previous one was much closer to home. Later, when I asked Rubi’s mother, I learned that today, he was only attending for a single day to perform in a celebration for Teachers’ Day on November 20th, not to transfer permanently to a new school. When I picked Rubi up after class, he excitedly shared that studying there was more enjoyable and the facilities were better. Rubi was visibly thrilled as he recounted his experience. Thank you so much Thu Suong","At first, I felt anxious, then came curiosity and surprise, and finally, joy. However, I also realized that I need to take responsibility and complete this task to the best of my ability.",From PDF: Transfer to a new school.
C0175,D0001,23/11/2024,"I saw myself feeling torn and standing between two choices regarding which university I should attend . My hesitation was about the convenience of commuting during my studies, and both universities are prestigious and belong to the top national universities in Vietnam. It seemed like I had been accepted into both schools. The first university is Ho Chi Minh City University of Technology and Education, where I graduated in 2012. It is located in the center of Thu Duc City. From my house, there is only one bus route to get there, and I would need to walk about 1 kilometer to reach the campus . The second university is the University of Social Sciences and Humanities, where I am currently pursuing my second degree in reality. It is located in the university village, far from the city center, but there are many bus routes to this campus, and the buses can drop me off right in front of the school gate. I chose to study at the University of Social Sciences and Humanities because I could arrive right at the school gate without needing to walk. However, in the dream, I saw myself walking to school , and I even got lost because I didn’t know which path would lead to my university. Most of the roads to the school were still dirt roads, narrow, and not clean. As I made my way to school, it started raining heavily, flooding the roads . The rainwater flowed rapidly, carrying a lot of garbage that polluted the water . I walked barefoot through the flooded roads to get to school. Later, I felt like I wanted to return to studying at the university in the city center. I contacted a friend who studied there to talk about the issues I was facing while attending the current school and told them that the next day, I would start studying there instead and not at the current school anymore. Then, I woke up.",I feel very confused.,From PDF: Choosing a school.
C0176,D0001,04/05/2022,"Truong, Lux, Lieu and me go to traveling together by Car , the people here don't look like Vietnamese but they know how to speak Vietnamese. On the way, Truong suggested that the 3 people of us (Truong - lux and I, without Lieu) would visit a few acquaintances' houses , but I and Lux did not heed his suggestion . In this place, the population is very sparse,the roads are red- brown dirt roads .. We stopped at a Small roadside restaurant, in the restaurant there were 2 male customers eating there they spoke their language , 3 of my friends came and sat next to the 2 customers' tables and stuck in a very tight corner. When I came in later, I asked to change to another table on the left side of the table of those 2 guests. We ate and drank together, Truong repeated the suggestion that after eating we would visit an acquaintance's house, Lux didn't seem to like this , (and I'm neutral, I will follow everyone ) so when we went out, Lux and A.T had an argument . I went to first and encountered the rain , so I stood in the back of a house near the parking lot, Lieu also came out after and entered the front door of that house. Lux and Trương they came out last and argued as they walked. A moment later, Truong came to me, his hands were very dirty covered with luyn, the oil of the car was black . I asked him why his hands were dirty and he said the car was broken, he just fixed the car. I told him to wash his hands and I would go get lemons so he could remove the grease on his hands. I went into home and met a baby , I to buy his lemon and bring it to Truong, Lux also went to get water for Truong to wash his hands, when I came back Truong washed the oil stain. But I still insisted asked Truong take this lemon wash his hand again to remove odors and bacteria, finally he washed it, I went back to pay for the baby, the baby said he received enough money because my friend (Lieu) from the front of the house go down and already pay for the baby. We continue our journey. My sincerest and most heartfelt gratitude for your guide I have a question: In the example you shared in my dream for 2 last week “you know you should be gentle and calm at work or with your parents, but inside you are melting with anger, frustration, need, etc and you don't say anything, you seem to be in complete control but that's wrong”. Like this: The show my outwardly gentle, calm, outwardly gentle action is not seen as a mean action consciousness to transform the instinctive (unconscious) energy my inner. Because I think: By suppressing the natural biological instincts within I will obtain energy for the development of a conscious mind. Please help me understand more about this and how should I deal with my instinctive needs.",Happy,From PDF: The Travel.
